,date,continent,location,total_vaccinations_per_hundred
1846,2021Q4,Europe,Vatican,0.0
1847,2021Q4,Europe,Wales,15500.16
1848,2021Q4,North America,Anguilla,969.29
1849,2021Q4,North America,Antigua and Barbuda,2576.88
1850,2021Q4,North America,Aruba,10244.67
1851,2021Q4,North America,Bahamas,771.59
1852,2021Q4,North America,Barbados,8773.3
1853,2021Q4,North America,Belize,1153.56
1854,2021Q4,North America,Bermuda,1364.4
1855,2021Q4,North America,Bonaire Sint Eustatius and Saba,0.0
1856,2021Q4,North America,British Virgin Islands,1095.77
1857,2021Q4,North America,Canada,14523.44
1858,2021Q4,North America,Cayman Islands,1775.68
1859,2021Q4,North America,Costa Rica,1584.06
1860,2021Q4,North America,Cuba,21288.47
1861,2021Q4,North America,Curacao,6084.75
1862,2021Q4,North America,Dominica,1103.54
1863,2021Q4,North America,Dominican Republic,10337.89
1864,2021Q4,North America,El Salvador,5377.63
1865,2021Q4,North America,Greenland,3144.57
1866,2021Q4,North America,Grenada,733.97
1867,2021Q4,North America,Guadeloupe,0.0
1868,2021Q4,North America,Guatemala,4814.64
1869,2021Q4,North America,Haiti,18.57
1870,2021Q4,North America,Honduras,920.24
1871,2021Q4,North America,Jamaica,2631.63
1872,2021Q4,North America,Martinique,0.0
1873,2021Q4,North America,Mexico,5799.92
1874,2021Q4,North America,Montserrat,201.22
1875,2021Q4,North America,Nicaragua,663.8000000000001
1876,2021Q4,North America,Panama,1732.94
1877,2021Q4,North America,Puerto Rico,0.0
1878,2021Q4,North America,Saint Barthelemy,0.0
1879,2021Q4,North America,Saint Kitts and Nevis,1843.04
1880,2021Q4,North America,Saint Lucia,2300.65
1881,2021Q4,North America,Saint Martin (French part),0.0
1882,2021Q4,North America,Saint Pierre and Miquelon,0.0
1883,2021Q4,North America,Saint Vincent and the Grenadines,1362.65
1884,2021Q4,North America,Sint Maarten (Dutch part),1504.24
1885,2021Q4,North America,Trinidad and Tobago,7246.9
1886,2021Q4,North America,Turks and Caicos Islands,242.23000000000002
1887,2021Q4,North America,United States,12695.88
1888,2021Q4,North America,United States Virgin Islands,0.0
1889,2021Q4,Oceania,American Samoa,0.0
1890,2021Q4,Oceania,Australia,12510.99
1891,2021Q4,Oceania,Cook Islands,561.83
1892,2021Q4,Oceania,Fiji,1534.24
1893,2021Q4,Oceania,French Polynesia,1118.09
1894,2021Q4,Oceania,Guam,0.0
1895,2021Q4,Oceania,Kiribati,241.7
1896,2021Q4,Oceania,Marshall Islands,0.0
1897,2021Q4,Oceania,Micronesia (country),0.0
1898,2021Q4,Oceania,Nauru,0.0
1899,2021Q4,Oceania,New Caledonia,1362.82
1900,2021Q4,Oceania,New Zealand,12630.69
1901,2021Q4,Oceania,Niue,134.63
1902,2021Q4,Oceania,Northern Mariana Islands,0.0
1903,2021Q4,Oceania,Palau,0.0
1904,2021Q4,Oceania,Papua New Guinea,23.58
1905,2021Q4,Oceania,Pitcairn,0.0
1906,2021Q4,Oceania,Samoa,810.45
1907,2021Q4,Oceania,Solomon Islands,202.02
1908,2021Q4,Oceania,Tokelau,102.27
1909,2021Q4,Oceania,Tonga,859.07
1910,2021Q4,Oceania,Tuvalu,106.87
1911,2021Q4,Oceania,Vanuatu,358.7
1912,2021Q4,Oceania,Wallis and Futuna,891.41
1913,2021Q4,South America,Argentina,13313.24
1914,2021Q4,South America,Bolivia,6175.78
1915,2021Q4,South America,Brazil,12048.61
1916,2021Q4,South America,Chile,18226.38
1917,2021Q4,South America,Colombia,7128.43
1918,2021Q4,South America,Ecuador,12238.71
1919,2021Q4,South America,Falkland Islands,0.0
1920,2021Q4,South America,French Guiana,0.0
1921,2021Q4,South America,Guyana,2710.37
1922,2021Q4,South America,Paraguay,1185.84
1923,2021Q4,South America,Peru,10730.9
1924,2021Q4,South America,Suriname,4779.22
1925,2021Q4,South America,Uruguay,18081.04
1926,2021Q4,South America,Venezuela,337.96
1927,2022Q1,Africa,Algeria,119.75
1928,2022Q1,Africa,Angola,585.82
1929,2022Q1,Africa,Benin,91.93
1930,2022Q1,Africa,Botswana,268.9
1931,2022Q1,Africa,Burkina Faso,62.35
1932,2022Q1,Africa,Burundi,0.14
1933,2022Q1,Africa,Cameroon,22.91
1934,2022Q1,Africa,Cape Verde,1152.96
1935,2022Q1,Africa,Central African Republic,127.35
1936,2022Q1,Africa,Chad,30.91
1937,2022Q1,Africa,Comoros,223.94
1938,2022Q1,Africa,Congo,41.03
1939,2022Q1,Africa,Cote d'Ivoire,469.76
1940,2022Q1,Africa,Democratic Republic of Congo,4.95
1941,2022Q1,Africa,Djibouti,124.72
1942,2022Q1,Africa,Egypt,851.88
1943,2022Q1,Africa,Equatorial Guinea,138.13
1944,2022Q1,Africa,Eritrea,0.0
1945,2022Q1,Africa,Eswatini,533.7
1946,2022Q1,Africa,Ethiopia,528.88
1947,2022Q1,Africa,Gabon,89.74
1948,2022Q1,Africa,Gambia,26.310000000000002
1949,2022Q1,Africa,Ghana,208.44
1950,2022Q1,Africa,Guinea,759.78
1951,2022Q1,Africa,Guinea-Bissau,313.9
1952,2022Q1,Africa,Kenya,1683.7
1953,2022Q1,Africa,Lesotho,39.27
1954,2022Q1,Africa,Liberia,21.36
1955,2022Q1,Africa,Libya,1908.25
1956,2022Q1,Africa,Madagascar,28.29
1957,2022Q1,Africa,Malawi,441.52
1958,2022Q1,Africa,Mali,62.8
1959,2022Q1,Africa,Mauritania,0.0
1960,2022Q1,Africa,Mauritius,181.12
1961,2022Q1,Africa,Mayotte,0.0
1962,2022Q1,Africa,Morocco,2516.58
1963,2022Q1,Africa,Mozambique,156.44
1964,2022Q1,Africa,Namibia,206.37
1965,2022Q1,Africa,Niger,47.980000000000004
1966,2022Q1,Africa,Nigeria,151.78
1967,2022Q1,Africa,Reunion,0.0
1968,2022Q1,Africa,Rwanda,901.66
1969,2022Q1,Africa,Saint Helena,0.0
1970,2022Q1,Africa,Sao Tome and Principe,165.36
1971,2022Q1,Africa,Senegal,34.84
1972,2022Q1,Africa,Seychelles,1102.7
1973,2022Q1,Africa,Sierra Leone,166.25
1974,2022Q1,Africa,Somalia,75.45
1975,2022Q1,Africa,South Africa,3451.87
1976,2022Q1,Africa,South Sudan,24.91
1977,2022Q1,Africa,Sudan,73.96
1978,2022Q1,Africa,Tanzania,27.07
1979,2022Q1,Africa,Togo,146.17
1980,2022Q1,Africa,Tunisia,6916.65
1981,2022Q1,Africa,Uganda,316.59
1982,2022Q1,Africa,Zambia,647.77
1983,2022Q1,Africa,Zimbabwe,4309.09
1984,2022Q1,Asia,Afghanistan,215.94
1985,2022Q1,Asia,Armenia,753.59
1986,2022Q1,Asia,Azerbaijan,8624.23
1987,2022Q1,Asia,Bahrain,9707.87
1988,2022Q1,Asia,Bangladesh,4603.41
1989,2022Q1,Asia,Bhutan,2125.19
1990,2022Q1,Asia,Brunei,2247.42
1991,2022Q1,Asia,Cambodia,16638.72
1992,2022Q1,Asia,China,19349.92
1993,2022Q1,Asia,Georgia,5585.59
1994,2022Q1,Asia,Hong Kong,14600.13
1995,2022Q1,Asia,India,10796.3
1996,2022Q1,Asia,Indonesia,5835.66
1997,2022Q1,Asia,Iran,9896.55
1998,2022Q1,Asia,Iraq,567.53
1999,2022Q1,Asia,Israel,17028.96
2000,2022Q1,Asia,Japan,16237.3
2001,2022Q1,Asia,Jordan,835.58
2002,2022Q1,Asia,Kazakhstan,5225.92
2003,2022Q1,Asia,Kuwait,2928.12
2004,2022Q1,Asia,Kyrgyzstan,3460.6
2005,2022Q1,Asia,Laos,2509.02
2006,2022Q1,Asia,Lebanon,7985.74
2007,2022Q1,Asia,Macao,12162.6
2008,2022Q1,Asia,Malaysia,17220.14
2009,2022Q1,Asia,Maldives,8355.6
2010,2022Q1,Asia,Mongolia,9756.82
2011,2022Q1,Asia,Myanmar,1450.04
2012,2022Q1,Asia,Nepal,4613.98
2013,2022Q1,Asia,North Korea,0.0
2014,2022Q1,Asia,Northern Cyprus,0.0
2015,2022Q1,Asia,Oman,1334.3
2016,2022Q1,Asia,Pakistan,2948.44
2017,2022Q1,Asia,Palestine,274.43
2018,2022Q1,Asia,Philippines,2771.79
2019,2022Q1,Asia,Qatar,17238.16
2020,2022Q1,Asia,Saudi Arabia,8728.11
2021,2022Q1,Asia,Singapore,21154.14
2022,2022Q1,Asia,South Korea,20104.86
2023,2022Q1,Asia,Sri Lanka,12584.85
2024,2022Q1,Asia,Syria,129.49
2025,2022Q1,Asia,Taiwan,12034.51
2026,2022Q1,Asia,Tajikistan,808.1800000000001
2027,2022Q1,Asia,Thailand,14978.58
2028,2022Q1,Asia,Timor,1123.62
2029,2022Q1,Asia,Turkey,14914.56
2030,2022Q1,Asia,Turkmenistan,111.03
2031,2022Q1,Asia,United Arab Emirates,13470.57
2032,2022Q1,Asia,Uzbekistan,1432.68
2033,2022Q1,Asia,Vietnam,10493.04
2034,2022Q1,Asia,Yemen,20.11
2035,2022Q1,Europe,Albania,2122.89
2036,2022Q1,Europe,Andorra,1271.8400000000001
2037,2022Q1,Europe,Austria,2404.41
2038,2022Q1,Europe,Belarus,1054.46
2039,2022Q1,Europe,Belgium,18816.61
2040,2022Q1,Europe,Bosnia and Herzegovina,59.53
2041,2022Q1,Europe,Bulgaria,5295.9800000000005
2042,2022Q1,Europe,Croatia,10878.91
2043,2022Q1,Europe,Cyprus,4961.7
2044,2022Q1,Europe,Czechia,14614.77
2045,2022Q1,Europe,Denmark,2613.78
2046,2022Q1,Europe,England,18519.26
2047,2022Q1,Europe,Estonia,13063.869999999999
2048,2022Q1,Europe,Faeroe Islands,4213.54
2049,2022Q1,Europe,Finland,10732.65
2050,2022Q1,Europe,France,18305.48
2051,2022Q1,Europe,Germany,18381.36
2052,2022Q1,Europe,Gibraltar,15157.47
2053,2022Q1,Europe,Greece,16951.36
2054,2022Q1,Europe,Guernsey,3013.22
2055,2022Q1,Europe,Hungary,1916.1
2056,2022Q1,Europe,Iceland,3956.79
2057,2022Q1,Europe,Ireland,18411.21
2058,2022Q1,Europe,Isle of Man,11670.76
2059,2022Q1,Europe,Italy,19685.5
2060,2022Q1,Europe,Jersey,3372.73
2061,2022Q1,Europe,Kosovo,8187.75
2062,2022Q1,Europe,Latvia,13583.87
2063,2022Q1,Europe,Liechtenstein,8701.46
2064,2022Q1,Europe,Lithuania,14252.9
2065,2022Q1,Europe,Luxembourg,15396.51
2066,2022Q1,Europe,Malta,20486.74
2067,2022Q1,Europe,Moldova,4280.76
2068,2022Q1,Europe,Monaco,0.0
2069,2022Q1,Europe,Montenegro,8389.25
2070,2022Q1,Europe,Netherlands,2184.32
2071,2022Q1,Europe,North Macedonia,782.3
2072,2022Q1,Europe,Northern Ireland,17104.17
2073,2022Q1,Europe,Norway,18208.52
2074,2022Q1,Europe,Poland,10275.19
2075,2022Q1,Europe,Portugal,2669.67
2076,2022Q1,Europe,Romania,7547.06
2077,2022Q1,Europe,Russia,7350.64
2078,2022Q1,Europe,San Marino,2064.62
2079,2022Q1,Europe,Scotland,18706.59
2080,2022Q1,Europe,Serbia,3431.02
2081,2022Q1,Europe,Slovakia,1292.2
2082,2022Q1,Europe,Slovenia,12411.39
2083,2022Q1,Europe,Spain,9084.68
2084,2022Q1,Europe,Sweden,2443.25
2085,2022Q1,Europe,Switzerland,15539.03
2086,2022Q1,Europe,Ukraine,3880.29
2087,2022Q1,Europe,United Kingdom,18286.75
2088,2022Q1,Europe,Vatican,0.0
2089,2022Q1,Europe,Wales,19292.25
2090,2022Q1,North America,Anguilla,1937.72
2091,2022Q1,North America,Antigua and Barbuda,1190.25
2092,2022Q1,North America,Aruba,10038.69
2093,2022Q1,North America,Bahamas,792.73
2094,2022Q1,North America,Barbados,8626.46
2095,2022Q1,North America,Belize,1338.44
2096,2022Q1,North America,Bermuda,2279.1
2097,2022Q1,North America,Bonaire Sint Eustatius and Saba,0.0
2098,2022Q1,North America,British Virgin Islands,1058.5
2099,2022Q1,North America,Canada,18352.95
2100,2022Q1,North America,Cayman Islands,1398.8899999999999
2101,2022Q1,North America,Costa Rica,2228.45
2102,2022Q1,North America,Cuba,25577.84
2103,2022Q1,North America,Curacao,9933.51
2104,2022Q1,North America,Dominica,2102.88
2105,2022Q1,North America,Dominican Republic,10348.91
2106,2022Q1,North America,El Salvador,2553.2
2107,2022Q1,North America,Greenland,1969.37
2108,2022Q1,North America,Grenada,1018.38
2109,2022Q1,North America,Guadeloupe,0.0
2110,2022Q1,North America,Guatemala,4332.01
2111,2022Q1,North America,Haiti,20.08
2112,2022Q1,North America,Honduras,821.22
2113,2022Q1,North America,Jamaica,3479.82
2114,2022Q1,North America,Martinique,0.0
2115,2022Q1,North America,Mexico,9550.09
2116,2022Q1,North America,Montserrat,869.09
2117,2022Q1,North America,Nicaragua,1683.13
2118,2022Q1,North America,Panama,2836.06
2119,2022Q1,North America,Puerto Rico,0.0
2120,2022Q1,North America,Saint Barthelemy,0.0
2121,2022Q1,North America,Saint Kitts and Nevis,1196.07
2122,2022Q1,North America,Saint Lucia,2142.7599999999998
2123,2022Q1,North America,Saint Martin (French part),0.0
2124,2022Q1,North America,Saint Pierre and Miquelon,0.0
2125,2022Q1,North America,Saint Vincent and the Grenadines,1953.22
2126,2022Q1,North America,Sint Maarten (Dutch part),1218.55
2127,2022Q1,North America,Trinidad and Tobago,7922.51
2128,2022Q1,North America,Turks and Caicos Islands,745.1899999999999
2129,2022Q1,North America,United States,14997.84
2130,2022Q1,North America,United States Virgin Islands,0.0
2131,2022Q1,Oceania,American Samoa,0.0
2132,2022Q1,Oceania,Australia,17460.91
2133,2022Q1,Oceania,Cook Islands,1453.37
2134,2022Q1,Oceania,Fiji,1798.81
2135,2022Q1,Oceania,French Polynesia,1159.32
2136,2022Q1,Oceania,Guam,0.0
2137,2022Q1,Oceania,Kiribati,455.44
2138,2022Q1,Oceania,Marshall Islands,0.0
2139,2022Q1,Oceania,Micronesia (country),0.0
2140,2022Q1,Oceania,Nauru,251.76999999999998
2141,2022Q1,Oceania,New Caledonia,1633.51
2142,2022Q1,Oceania,New Zealand,17183.75
2143,2022Q1,Oceania,Niue,0.0
2144,2022Q1,Oceania,Northern Mariana Islands,0.0
2145,2022Q1,Oceania,Palau,0.0
2146,2022Q1,Oceania,Papua New Guinea,63.51
2147,2022Q1,Oceania,Pitcairn,0.0
2148,2022Q1,Oceania,Samoa,743.51
2149,2022Q1,Oceania,Solomon Islands,402.95
2150,2022Q1,Oceania,Tokelau,0.0
2151,2022Q1,Oceania,Tonga,660.4000000000001
2152,2022Q1,Oceania,Tuvalu,0.0
2153,2022Q1,Oceania,Vanuatu,229.89
2154,2022Q1,Oceania,Wallis and Futuna,546.71
2155,2022Q1,South America,Argentina,17944.53
2156,2022Q1,South America,Bolivia,8879.95
2157,2022Q1,South America,Brazil,15073.6
2158,2022Q1,South America,Chile,21934.5
2159,2022Q1,South America,Colombia,8007.01
2160,2022Q1,South America,Ecuador,15451.65
2161,2022Q1,South America,Falkland Islands,0.0
2162,2022Q1,South America,French Guiana,0.0
2163,2022Q1,South America,Guyana,2316.55
2164,2022Q1,South America,Paraguay,1629.01
2165,2022Q1,South America,Peru,15985.59
2166,2022Q1,South America,Suriname,1692.5
2167,2022Q1,South America,Uruguay,19850.28
2168,2022Q1,South America,Venezuela,523.0699999999999
2169,2022Q2,Africa,Algeria,98.39
2170,2022Q2,Africa,Angola,267.40999999999997
2171,2022Q2,Africa,Benin,152.87
2172,2022Q2,Africa,Botswana,530.73
2173,2022Q2,Africa,Burkina Faso,88.57
2174,2022Q2,Africa,Burundi,0.8
2175,2022Q2,Africa,Cameroon,32.82
2176,2022Q2,Africa,Cape Verde,767.22
2177,2022Q2,Africa,Central African Republic,101.67
2178,2022Q2,Africa,Chad,66.03
2179,2022Q2,Africa,Comoros,153.52
2180,2022Q2,Africa,Congo,55.66
2181,2022Q2,Africa,Cote d'Ivoire,219.28
2182,2022Q2,Africa,Democratic Republic of Congo,9.879999999999999
2183,2022Q2,Africa,Djibouti,185.05
2184,2022Q2,Africa,Egypt,994.89
2185,2022Q2,Africa,Equatorial Guinea,172.3
2186,2022Q2,Africa,Eritrea,0.0
2187,2022Q2,Africa,Eswatini,89.1
2188,2022Q2,Africa,Ethiopia,134.41
2189,2022Q2,Africa,Gabon,164.6
2190,2022Q2,Africa,Gambia,56.65
2191,2022Q2,Africa,Ghana,257.93
2192,2022Q2,Africa,Guinea,176.62
2193,2022Q2,Africa,Guinea-Bissau,107.86
2194,2022Q2,Africa,Kenya,301.44
2195,2022Q2,Africa,Lesotho,85.75
2196,2022Q2,Africa,Liberia,162.91
2197,2022Q2,Africa,Libya,411.33
2198,2022Q2,Africa,Madagascar,0.0
2199,2022Q2,Africa,Malawi,31.31
2200,2022Q2,Africa,Mali,65.91
2201,2022Q2,Africa,Mauritania,280.88
2202,2022Q2,Africa,Mauritius,786.07
2203,2022Q2,Africa,Mayotte,0.0
2204,2022Q2,Africa,Morocco,1746.36
2205,2022Q2,Africa,Mozambique,0.0
2206,2022Q2,Africa,Namibia,32.16
2207,2022Q2,Africa,Niger,75.19
2208,2022Q2,Africa,Nigeria,152.4
2209,2022Q2,Africa,Reunion,0.0
2210,2022Q2,Africa,Rwanda,1232.4099999999999
2211,2022Q2,Africa,Saint Helena,0.0
2212,2022Q2,Africa,Sao Tome and Principe,374.12
2213,2022Q2,Africa,Senegal,42.78
2214,2022Q2,Africa,Seychelles,562.0
2215,2022Q2,Africa,Sierra Leone,211.68
2216,2022Q2,Africa,Somalia,175.42
2217,2022Q2,Africa,South Africa,5097.1
2218,2022Q2,Africa,South Sudan,70.3
2219,2022Q2,Africa,Sudan,78.06
2220,2022Q2,Africa,Tanzania,47.0
2221,2022Q2,Africa,Togo,0.0
2222,2022Q2,Africa,Tunisia,529.6800000000001
2223,2022Q2,Africa,Uganda,394.96999999999997
2224,2022Q2,Africa,Western Sahara,0.0
2225,2022Q2,Africa,Zambia,854.64
2226,2022Q2,Africa,Zimbabwe,5450.2
2227,2022Q2,Asia,Afghanistan,222.88
2228,2022Q2,Asia,Armenia,308.97
2229,2022Q2,Asia,Azerbaijan,6194.13
2230,2022Q2,Asia,Bahrain,9359.89
2231,2022Q2,Asia,Bangladesh,4453.98
2232,2022Q2,Asia,Bhutan,2178.48
2233,2022Q2,Asia,Brunei,1773.59
2234,2022Q2,Asia,Cambodia,6738.5
2235,2022Q2,Asia,China,21415.71
2236,2022Q2,Asia,Georgia,2228.84
2237,2022Q2,Asia,Hong Kong,20088.74
2238,2022Q2,Asia,India,11612.73
2239,2022Q2,Asia,Indonesia,7953.01
2240,2022Q2,Asia,Iran,7058.57
2241,2022Q2,Asia,Iraq,531.66
2242,2022Q2,Asia,Israel,17491.21
2243,2022Q2,Asia,Japan,20262.27
2244,2022Q2,Asia,Jordan,792.8100000000001
2245,2022Q2,Asia,Kazakhstan,0.0
2246,2022Q2,Asia,Kuwait,2813.32
2247,2022Q2,Asia,Kyrgyzstan,3876.37
2248,2022Q2,Asia,Laos,2958.58
2249,2022Q2,Asia,Lebanon,2649.66
2250,2022Q2,Asia,Macao,15069.08
2251,2022Q2,Asia,Malaysia,18939.57
2252,2022Q2,Asia,Maldives,1619.25
2253,2022Q2,Asia,Mongolia,2582.33
2254,2022Q2,Asia,Myanmar,1433.45
2255,2022Q2,Asia,Nepal,10060.95
2256,2022Q2,Asia,North Korea,0.0
2257,2022Q2,Asia,Northern Cyprus,0.0
2258,2022Q2,Asia,Oman,769.76
2259,2022Q2,Asia,Pakistan,7458.87
2260,2022Q2,Asia,Palestine,780.05
2261,2022Q2,Asia,Philippines,2170.73
2262,2022Q2,Asia,Qatar,15143.04
2263,2022Q2,Asia,Saudi Arabia,0.0
2264,2022Q2,Asia,Singapore,23139.09
2265,2022Q2,Asia,South Korea,21800.48
2266,2022Q2,Asia,Sri Lanka,1809.32
2267,2022Q2,Asia,Syria,208.8
2268,2022Q2,Asia,Taiwan,16935.079999999998
2269,2022Q2,Asia,Tajikistan,877.75
2270,2022Q2,Asia,Thailand,17119.68
2271,2022Q2,Asia,Timor,1137.75
2272,2022Q2,Asia,Turkey,12449.14
2273,2022Q2,Asia,Turkmenistan,0.0
2274,2022Q2,Asia,United Arab Emirates,2629.47
2275,2022Q2,Asia,Uzbekistan,1461.6100000000001
2276,2022Q2,Asia,Vietnam,15760.32
2277,2022Q2,Asia,Yemen,17.41
2278,2022Q2,Europe,Albania,1197.28
2279,2022Q2,Europe,Andorra,1340.23
2280,2022Q2,Europe,Austria,2682.99
2281,2022Q2,Europe,Belarus,1058.59
2282,2022Q2,Europe,Belgium,19851.7
2283,2022Q2,Europe,Bosnia and Herzegovina,0.0
2284,2022Q2,Europe,Bulgaria,4919.58
2285,2022Q2,Europe,Croatia,10807.14
2286,2022Q2,Europe,Cyprus,1392.36
2287,2022Q2,Europe,Czechia,15260.62
2288,2022Q2,Europe,Denmark,2872.7
2289,2022Q2,Europe,England,19829.94
2290,2022Q2,Europe,Estonia,13627.04
2291,2022Q2,Europe,Faeroe Islands,0.0
2292,2022Q2,Europe,Finland,2798.73
2293,2022Q2,Europe,France,19365.25
2294,2022Q2,Europe,Germany,19775.28
2295,2022Q2,Europe,Gibraltar,2184.74
2296,2022Q2,Europe,Greece,18319.95
2297,2022Q2,Europe,Guernsey,1471.82
2298,2022Q2,Europe,Hungary,993.51
2299,2022Q2,Europe,Iceland,0.0
2300,2022Q2,Europe,Ireland,19577.23
2301,2022Q2,Europe,Isle of Man,1122.45
2302,2022Q2,Europe,Italy,21168.85
2303,2022Q2,Europe,Jersey,2738.48
2304,2022Q2,Europe,Kosovo,8409.56
2305,2022Q2,Europe,Latvia,14042.26
2306,2022Q2,Europe,Liechtenstein,2871.66
2307,2022Q2,Europe,Lithuania,14665.91
2308,2022Q2,Europe,Luxembourg,15369.41
2309,2022Q2,Europe,Malta,21971.87
2310,2022Q2,Europe,Moldova,980.79
2311,2022Q2,Europe,Monaco,0.0
2312,2022Q2,Europe,Montenegro,8904.98
2313,2022Q2,Europe,Netherlands,2551.12
2314,2022Q2,Europe,North Macedonia,352.77
2315,2022Q2,Europe,Northern Ireland,17713.42
2316,2022Q2,Europe,Norway,19019.38
2317,2022Q2,Europe,Poland,10914.380000000001
2318,2022Q2,Europe,Portugal,3056.86
2319,2022Q2,Europe,Romania,6147.19
2320,2022Q2,Europe,Russia,5176.29
2321,2022Q2,Europe,San Marino,1027.0700000000002
2322,2022Q2,Europe,Scotland,21087.01
2323,2022Q2,Europe,Serbia,1489.6000000000001
2324,2022Q2,Europe,Slovakia,1323.21
2325,2022Q2,Europe,Slovenia,11282.89
2326,2022Q2,Europe,Spain,2587.18
2327,2022Q2,Europe,Sweden,2734.17
2328,2022Q2,Europe,Switzerland,15635.61
2329,2022Q2,Europe,Ukraine,0.0
2330,2022Q2,Europe,United Kingdom,19809.16
2331,2022Q2,Europe,Vatican,0.0
2332,2022Q2,Europe,Wales,20666.79
2333,2022Q2,North America,Anguilla,1038.93
2334,2022Q2,North America,Antigua and Barbuda,268.74
2335,2022Q2,North America,Aruba,9304.73
2336,2022Q2,North America,Bahamas,165.95999999999998
2337,2022Q2,North America,Barbados,8372.94
2338,2022Q2,North America,Belize,1410.35
2339,2022Q2,North America,Bermuda,1018.65
2340,2022Q2,North America,Bonaire Sint Eustatius and Saba,0.0
2341,2022Q2,North America,British Virgin Islands,1176.22
2342,2022Q2,North America,Canada,20022.89
2343,2022Q2,North America,Cayman Islands,2095.48
2344,2022Q2,North America,Costa Rica,1646.34
2345,2022Q2,North America,Cuba,26556.02
2346,2022Q2,North America,Curacao,8818.74
2347,2022Q2,North America,Dominica,1373.08
2348,2022Q2,North America,Dominican Republic,11425.12
2349,2022Q2,North America,El Salvador,2038.56
2350,2022Q2,North America,Greenland,0.0
2351,2022Q2,North America,Grenada,1126.6
2352,2022Q2,North America,Guadeloupe,0.0
2353,2022Q2,North America,Guatemala,1647.17
2354,2022Q2,North America,Haiti,29.28
2355,2022Q2,North America,Honduras,1410.18
2356,2022Q2,North America,Jamaica,2829.21
2357,2022Q2,North America,Martinique,0.0
2358,2022Q2,North America,Mexico,2380.18
2359,2022Q2,North America,Montserrat,580.08
2360,2022Q2,North America,Nicaragua,2178.84
2361,2022Q2,North America,Panama,2965.41
2362,2022Q2,North America,Puerto Rico,0.0
2363,2022Q2,North America,Saint Barthelemy,0.0
2364,2022Q2,North America,Saint Kitts and Nevis,0.0
2365,2022Q2,North America,Saint Lucia,1069.29
2366,2022Q2,North America,Saint Martin (French part),0.0
2367,2022Q2,North America,Saint Pierre and Miquelon,0.0
2368,2022Q2,North America,Saint Vincent and the Grenadines,1083.23
2369,2022Q2,North America,Sint Maarten (Dutch part),287.45
2370,2022Q2,North America,Trinidad and Tobago,7024.75
2371,2022Q2,North America,Turks and Caicos Islands,455.03
2372,2022Q2,North America,United States,16080.14
2373,2022Q2,North America,United States Virgin Islands,0.0
2374,2022Q2,Oceania,American Samoa,0.0
2375,2022Q2,Oceania,Australia,20078.71
2376,2022Q2,Oceania,Cook Islands,466.03999999999996
2377,2022Q2,Oceania,Fiji,2037.3600000000001
2378,2022Q2,Oceania,French Polynesia,1180.44
2379,2022Q2,Oceania,Guam,0.0
2380,2022Q2,Oceania,Kiribati,326.49
2381,2022Q2,Oceania,Marshall Islands,0.0
2382,2022Q2,Oceania,Micronesia (country),0.0
2383,2022Q2,Oceania,Nauru,181.04
2384,2022Q2,Oceania,New Caledonia,1904.6799999999998
2385,2022Q2,Oceania,New Zealand,19412.87
2386,2022Q2,Oceania,Niue,0.0
2387,2022Q2,Oceania,Northern Mariana Islands,0.0
2388,2022Q2,Oceania,Palau,0.0
2389,2022Q2,Oceania,Papua New Guinea,23.580000000000002
2390,2022Q2,Oceania,Pitcairn,0.0
2391,2022Q2,Oceania,Samoa,682.64
2392,2022Q2,Oceania,Solomon Islands,464.71
2393,2022Q2,Oceania,Tokelau,0.0
2394,2022Q2,Oceania,Tonga,683.41
2395,2022Q2,Oceania,Tuvalu,254.11
2396,2022Q2,Oceania,Vanuatu,311.94
2397,2022Q2,Oceania,Wallis and Futuna,562.16
2398,2022Q2,South America,Argentina,20324.42
2399,2022Q2,South America,Bolivia,10099.38
2400,2022Q2,South America,Brazil,15597.0
2401,2022Q2,South America,Chile,25484.48
2402,2022Q2,South America,Colombia,2859.31
2403,2022Q2,South America,Ecuador,16846.48
2404,2022Q2,South America,Falkland Islands,0.0
2405,2022Q2,South America,French Guiana,0.0
2406,2022Q2,South America,Guyana,1454.01
2407,2022Q2,South America,Paraguay,1163.19
2408,2022Q2,South America,Peru,19771.98
2409,2022Q2,South America,Suriname,245.25
2410,2022Q2,South America,Uruguay,22167.37
2411,2022Q2,South America,Venezuela,0.0
2412,2022Q3,Africa,Algeria,34.0
2413,2022Q3,Africa,Angola,487.18
2414,2022Q3,Africa,Benin,138.0
2415,2022Q3,Africa,Botswana,437.08
2416,2022Q3,Africa,Burkina Faso,45.64
2417,2022Q3,Africa,Burundi,1.37
2418,2022Q3,Africa,Cameroon,20.05
2419,2022Q3,Africa,Cape Verde,991.89
2420,2022Q3,Africa,Central African Republic,242.49
2421,2022Q3,Africa,Chad,43.730000000000004
2422,2022Q3,Africa,Comoros,269.02
2423,2022Q3,Africa,Congo,27.91
2424,2022Q3,Africa,Cote d'Ivoire,308.03999999999996
2425,2022Q3,Africa,Democratic Republic of Congo,31.32
2426,2022Q3,Africa,Djibouti,194.86
2427,2022Q3,Africa,Egypt,1040.88
2428,2022Q3,Africa,Equatorial Guinea,29.18
2429,2022Q3,Africa,Eritrea,0.0
2430,2022Q3,Africa,Eswatini,432.67
2431,2022Q3,Africa,Ethiopia,127.39
2432,2022Q3,Africa,Gabon,71.51
